Date,Price
16/12/2015,"63,38"
17/12/2015,"63,06"
18/12/2015,"63,79"
19/12/2015,"63,55"
20/12/2015,"63,38"
21/12/2015,"63,2"
22/12/2015,"63,15"
23/12/2015,"62,82"
24/12/2015,"63,62"
25/12/2015,"63,59"
26/12/2015,"63,62"
27/12/2015,"63,62"
28/12/2015,"64,03"
29/12/2015,"63,91"
30/12/2015,"63,94"
31/12/2015,"63,31"
01/01/2016,"63,16"
02/01/2016,"62,98"
03/01/2016,"62,79"
04/01/2016,"62,59"
05/01/2016,"62,69"
06/01/2016,"62,13"
07/01/2016,"61,36"
08/01/2016,"61,49"
09/01/2016,"61,47"
10/01/2016,"61,46"
11/01/2016,"61,43"
12/01/2016,"61,6"
13/01/2016,"62,03"
14/01/2016,"61,96"
15/01/2016,"61,37"
16/01/2016,"61,41"
17/01/2016,"61,37"
18/01/2016,"61,89"
19/01/2016,"62,44"
20/01/2016,"61,85"
21/01/2016,"62,15"
22/01/2016,"62,34"
23/01/2016,"62,03"
24/01/2016,"61,75"
25/01/2016,"61,47"
26/01/2016,"61,27"
27/01/2016,"60,88"
28/01/2016,"61,35"
29/01/2016,"60,99"
30/01/2016,"61,24"
31/01/2016,"61,44"
01/02/2016,"61,63"
02/02/2016,"62,14"
03/02/2016,"61,94"
04/02/2016,"60,23"
05/02/2016,"59,97"
06/02/2016,"59,84"
07/02/2016,"59,69"
08/02/2016,"59,6"
09/02/2016,"58,64"
10/02/2016,"58,88"
11/02/2016,"58,42"
12/02/2016,"58,9"
13/02/2016,"59,12"
14/02/2016,"59,36"
15/02/2016,"59,6"
16/02/2016,"59,85"
17/02/2016,"59,87"
18/02/2016,"59,91"
19/02/2016,"60,01"
20/02/2016,"59,24"
21/02/2016,"58,53"
22/02/2016,"57,74"
23/02/2016,"58,17"
24/02/2016,"57,7"
25/02/2016,"58,16"
26/02/2016,"57,92"
27/02/2016,"57,97"
28/02/2016,58
29/02/2016,"58,01"
01/03/2016,"58,25"
02/03/2016,"58,04"
03/03/2016,"58,42"
04/03/2016,"58,93"
05/03/2016,"58,88"
06/03/2016,"58,87"
07/03/2016,"58,92"
08/03/2016,"58,21"
09/03/2016,"56,59"
10/03/2016,"56,83"
11/03/2016,"57,15"
12/03/2016,"57,52"
13/03/2016,"57,89"
14/03/2016,"58,29"
15/03/2016,"58,24"
16/03/2016,"58,32"
17/03/2016,"58,36"
18/03/2016,"57,16"
19/03/2016,"57,57"
20/03/2016,"57,87"
21/03/2016,"58,17"
22/03/2016,"58,37"
23/03/2016,"58,39"
24/03/2016,"57,72"
25/03/2016,"57,77"
26/03/2016,"57,77"
27/03/2016,"57,77"
28/03/2016,"57,8"
29/03/2016,"57,38"
30/03/2016,"57,67"
31/03/2016,"58,44"
01/04/2016,"59,2"
02/04/2016,"59,07"
03/04/2016,"59,02"
04/04/2016,"58,96"
05/04/2016,"58,9"
06/04/2016,"58,75"
07/04/2016,"59,03"
08/04/2016,"60,07"
09/04/2016,"60,26"
10/04/2016,"60,5"
11/04/2016,"60,71"
12/04/2016,"61,51"
13/04/2016,"61,63"
14/04/2016,"60,64"
15/04/2016,"60,03"
16/04/2016,"60,81"
17/04/2016,"61,47"
18/04/2016,"62,15"
19/04/2016,"62,69"
20/04/2016,"63,8"
21/04/2016,"63,49"
22/04/2016,"63,08"
23/04/2016,"63,65"
24/04/2016,"64,14"
25/04/2016,"64,77"
26/04/2016,"63,46"
27/04/2016,"64,07"
28/04/2016,"63,69"
29/04/2016,"63,76"
30/04/2016,"63,93"
01/05/2016,"64,08"
02/05/2016,"64,36"
03/05/2016,"63,05"
04/05/2016,"62,17"
05/05/2016,"61,63"
06/05/2016,"61,63"
07/05/2016,"61,52"
08/05/2016,"61,41"
09/05/2016,"61,33"
10/05/2016,"60,9"
11/05/2016,"60,6"
12/05/2016,"60,73"
13/05/2016,"60,62"
14/05/2016,"60,78"
15/05/2016,"60,93"
16/05/2016,"60,99"
17/05/2016,"62,2"
18/05/2016,"62,05"
19/05/2016,"61,07"
20/05/2016,"61,67"
21/05/2016,"61,61"
22/05/2016,"61,59"
23/05/2016,"61,45"
24/05/2016,"63,01"
25/05/2016,"62,9"
26/05/2016,"64,33"
27/05/2016,"64,28"
28/05/2016,"64,17"
29/05/2016,"64,08"
30/05/2016,"63,98"
31/05/2016,"63,94"
01/06/2016,"63,17"
02/06/2016,"62,87"
03/06/2016,"63,92"
04/06/2016,"64,43"
05/06/2016,"64,98"
06/06/2016,"65,55"
07/06/2016,"65,85"
08/06/2016,"65,78"
09/06/2016,"64,96"
10/06/2016,"64,75"
11/06/2016,"64,42"
12/06/2016,"64,09"
13/06/2016,"63,79"
14/06/2016,"63,04"
15/06/2016,"62,6"
16/06/2016,"63,3"
17/06/2016,"64,57"
18/06/2016,"64,4"
19/06/2016,"64,34"
20/06/2016,"64,39"
21/06/2016,"62,85"
22/06/2016,"62,94"
23/06/2016,"64,88"
24/06/2016,"64,5"
25/06/2016,"64,19"
26/06/2016,"63,89"
27/06/2016,"63,48"
28/06/2016,"64,66"
29/06/2016,"64,5"
30/06/2016,"62,82"
01/07/2016,"63,62"
02/07/2016,"63,62"
03/07/2016,"63,66"
04/07/2016,"63,7"
05/07/2016,"63,75"
06/07/2016,"63,78"
07/07/2016,"63,67"
08/07/2016,"65,92"
09/07/2016,"66,65"
10/07/2016,"67,48"
11/07/2016,"68,14"
12/07/2016,"71,14"
13/07/2016,"73,38"
14/07/2016,"73,82"
15/07/2016,"73,86"
16/07/2016,"73,76"
17/07/2016,"73,67"
18/07/2016,"73,63"
19/07/2016,"72,96"
20/07/2016,"71,95"
21/07/2016,"72,66"
22/07/2016,"72,52"
23/07/2016,"72,43"
24/07/2016,"72,34"
25/07/2016,"72,12"
26/07/2016,"73,63"
27/07/2016,"73,83"
28/07/2016,"73,02"
29/07/2016,"74,16"
30/07/2016,"74,1"
31/07/2016,"74,11"
01/08/2016,"74,17"
02/08/2016,"73,67"
03/08/2016,"73,84"
04/08/2016,"75,86"
05/08/2016,"76,64"
06/08/2016,"76,31"
07/08/2016,"76,08"
08/08/2016,"76,06"
09/08/2016,"73,06"
10/08/2016,"71,16"
11/08/2016,"71,27"
12/08/2016,"69,88"
13/08/2016,"69,34"
14/08/2016,"68,74"
15/08/2016,"68,09"
16/08/2016,"68,01"
17/08/2016,"68,36"
18/08/2016,"68,5"
19/08/2016,"67,57"
20/08/2016,"67,74"
21/08/2016,"67,83"
22/08/2016,"67,92"
23/08/2016,"68,12"
24/08/2016,"67,41"
25/08/2016,"67,75"
26/08/2016,"67,71"
27/08/2016,"67,34"
28/08/2016,67
29/08/2016,"66,69"
30/08/2016,"65,97"
31/08/2016,"65,32"
01/09/2016,"68,01"
02/09/2016,"67,51"
03/09/2016,"67,94"
04/09/2016,"68,31"
05/09/2016,"68,69"
06/09/2016,"69,06"
07/09/2016,"69,53"
08/09/2016,"69,25"
09/09/2016,"68,88"
10/09/2016,"68,25"
11/09/2016,"67,65"
12/09/2016,"66,97"
13/09/2016,"67,2"
14/09/2016,"68,08"
15/09/2016,"68,38"
16/09/2016,"67,74"
17/09/2016,"68,24"
18/09/2016,"68,67"
19/09/2016,"68,98"
20/09/2016,"70,82"
21/09/2016,"71,81"
22/09/2016,"71,17"
23/09/2016,"69,08"
24/09/2016,"69,22"
25/09/2016,"69,19"
26/09/2016,"69,16"
27/09/2016,"69,39"
28/09/2016,"68,13"
29/09/2016,"67,95"
30/09/2016,"68,29"
01/10/2016,"68,45"
02/10/2016,"68,62"
03/10/2016,"68,73"
04/10/2016,"69,88"
05/10/2016,"68,03"
06/10/2016,"67,71"
07/10/2016,"67,19"
08/10/2016,"67,27"
09/10/2016,"67,31"
10/10/2016,"67,36"
11/10/2016,"67,14"
12/10/2016,"68,97"
13/10/2016,"69,31"
14/10/2016,"70,57"
15/10/2016,"70,72"
16/10/2016,"70,94"
17/10/2016,"71,19"
18/10/2016,"71,15"
19/10/2016,"71,1"
20/10/2016,"69,8"
21/10/2016,"69,07"
22/10/2016,69
23/10/2016,"68,88"
24/10/2016,"68,77"
25/10/2016,"68,49"
26/10/2016,"69,26"
27/10/2016,"69,76"
28/10/2016,"70,82"
29/10/2016,"70,08"
30/10/2016,"69,47"
31/10/2016,"68,86"
01/11/2016,"68,2"
02/11/2016,"68,6"
03/11/2016,"68,07"
04/11/2016,"68,53"
05/11/2016,"68,49"
06/11/2016,"68,48"
07/11/2016,"68,45"
08/11/2016,"68,75"
09/11/2016,"68,29"
10/11/2016,"69,2"
11/11/2016,"68,44"
12/11/2016,"68,68"
13/11/2016,"68,86"
14/11/2016,"68,9"
15/11/2016,"70,69"
16/11/2016,"72,13"
17/11/2016,"73,38"
18/11/2016,"73,4"
19/11/2016,"73,46"
20/11/2016,"73,53"
21/11/2016,"73,6"
22/11/2016,"73,72"
23/11/2016,"73,08"
24/11/2016,"72,9"
25/11/2016,"72,65"
26/11/2016,"72,85"
27/11/2016,"73,02"
28/11/2016,"73,27"
29/11/2016,"72,38"
30/11/2016,"72,46"
01/12/2016,"71,8"
02/12/2016,"71,98"
03/12/2016,"72,09"
04/12/2016,"72,2"
05/12/2016,"72,31"
06/12/2016,"72,39"
07/12/2016,"72,11"
08/12/2016,"71,42"
09/12/2016,"70,8"
10/12/2016,"71,15"
11/12/2016,"71,42"
12/12/2016,"71,69"
13/12/2016,"72,04"
14/12/2016,"71,47"
15/12/2016,"71,67"
16/12/2016,"71,04"
17/12/2016,"70,56"
18/12/2016,"70,08"
19/12/2016,"69,57"
20/12/2016,"69,34"
21/12/2016,"70,13"
22/12/2016,"70,2"
23/12/2016,"69,87"
24/12/2016,"69,86"
25/12/2016,"69,82"
26/12/2016,"69,78"
27/12/2016,"69,74"
28/12/2016,"69,75"
29/12/2016,"70,5"
30/12/2016,"70,65"
31/12/2016,"70,98"
01/01/2017,"71,29"
02/01/2017,"71,61"
03/01/2017,"71,78"
04/01/2017,"74,08"
05/01/2017,"73,78"
06/01/2017,"73,99"
07/01/2017,"73,64"
08/01/2017,"73,34"
09/01/2017,"72,99"
10/01/2017,"73,19"
11/01/2017,"73,14"
12/01/2017,"72,34"
13/01/2017,"72,27"
14/01/2017,"72,24"
15/01/2017,"72,2"
16/01/2017,"72,16"
17/01/2017,"72,11"
18/01/2017,"72,26"
19/01/2017,"72,69"
20/01/2017,"73,04"
21/01/2017,"73,54"
22/01/2017,"74,02"
23/01/2017,"74,63"
24/01/2017,"73,57"
25/01/2017,"73,88"
26/01/2017,"74,19"
27/01/2017,"74,85"
28/01/2017,"74,6"
29/01/2017,"74,41"
30/01/2017,"74,14"
31/01/2017,"74,94"
01/02/2017,"76,44"
02/02/2017,"76,91"
03/02/2017,"76,41"
04/02/2017,"76,15"
05/02/2017,"75,88"
06/02/2017,"75,63"
07/02/2017,"75,09"
08/02/2017,"75,25"
09/02/2017,"75,58"
10/02/2017,"75,82"
11/02/2017,"76,07"
12/02/2017,"76,32"
13/02/2017,"76,61"
14/02/2017,"76,32"
15/02/2017,"75,71"
16/02/2017,"75,01"
17/02/2017,"73,48"
18/02/2017,"73,59"
19/02/2017,"73,59"
20/02/2017,"73,58"
21/02/2017,"73,52"
22/02/2017,"74,14"
23/02/2017,"75,02"
24/02/2017,"75,42"
25/02/2017,"75,25"
26/02/2017,"75,14"
27/02/2017,"74,97"
28/02/2017,"75,33"
01/03/2017,"76,85"
02/03/2017,"75,69"
03/03/2017,"77,28"
04/03/2017,"77,55"
05/03/2017,"77,91"
06/03/2017,"78,39"
07/03/2017,"77,28"
08/03/2017,"76,9"
09/03/2017,"76,63"
10/03/2017,"77,29"
11/03/2017,"77,12"
12/03/2017,"77,01"
13/03/2017,"76,87"
14/03/2017,"77,15"
15/03/2017,"78,08"
16/03/2017,"78,17"
17/03/2017,"78,36"
18/03/2017,"77,99"
19/03/2017,"77,65"
20/03/2017,"77,33"
21/03/2017,"76,84"
22/03/2017,"77,34"
23/03/2017,"77,27"
24/03/2017,"77,47"
25/03/2017,"77,28"
26/03/2017,"77,11"
27/03/2017,"76,94"
28/03/2017,"76,88"
29/03/2017,"76,14"
30/03/2017,"76,23"
31/03/2017,"77,33"
01/04/2017,"76,62"
02/04/2017,"76,05"
03/04/2017,"75,47"
04/04/2017,"74,85"
05/04/2017,"74,87"
06/04/2017,"74,51"
07/04/2017,"73,46"
08/04/2017,"74,09"
09/04/2017,"74,59"
10/04/2017,"75,15"
11/04/2017,"75,01"
12/04/2017,"74,73"
13/04/2017,"75,62"
14/04/2017,"75,93"
15/04/2017,"76,29"
16/04/2017,"76,64"
17/04/2017,"77,03"
18/04/2017,"76,82"
19/04/2017,"77,67"
20/04/2017,"80,07"
21/04/2017,"78,99"
22/04/2017,"79,43"
23/04/2017,"79,77"
24/04/2017,"80,09"
25/04/2017,"80,71"
26/04/2017,"80,69"
27/04/2017,"79,32"
28/04/2017,"80,23"
29/04/2017,"80,27"
30/04/2017,"80,37"
01/05/2017,"80,45"
02/05/2017,"80,83"
03/05/2017,"80,69"
04/05/2017,"80,83"
05/05/2017,"79,76"
06/05/2017,"78,81"
07/05/2017,"77,86"
08/05/2017,"76,78"
09/05/2017,"77,43"
10/05/2017,"76,49"
11/05/2017,"79,18"
12/05/2017,"82,18"
13/05/2017,"82,99"
14/05/2017,"83,96"
15/05/2017,"85,32"
16/05/2017,"81,32"
17/05/2017,"80,17"
18/05/2017,"79,24"
19/05/2017,"79,45"
20/05/2017,"79,05"
21/05/2017,"78,69"
22/05/2017,"78,39"
23/05/2017,"77,22"
24/05/2017,"77,54"
25/05/2017,"77,16"
26/05/2017,"77,09"
27/05/2017,"77,14"
28/05/2017,"77,17"
29/05/2017,"77,2"
30/05/2017,"77,26"
31/05/2017,"76,98"
01/06/2017,"77,63"
02/06/2017,"76,69"
03/06/2017,"76,6"
04/06/2017,"76,45"
05/06/2017,"76,31"
06/06/2017,"76,02"
07/06/2017,"75,79"
08/06/2017,"76,55"
09/06/2017,"75,69"
10/06/2017,"75,52"
11/06/2017,"75,31"
12/06/2017,"75,13"
13/06/2017,"74,48"
14/06/2017,"73,5"
15/06/2017,"71,22"
16/06/2017,"70,86"
17/06/2017,"70,68"
18/06/2017,"70,48"
19/06/2017,"70,36"
20/06/2017,"69,04"
21/06/2017,"68,27"
22/06/2017,"68,03"
23/06/2017,"68,97"
24/06/2017,"68,95"
25/06/2017,"68,99"
26/06/2017,"68,98"
27/06/2017,"69,75"
28/06/2017,"69,47"
29/06/2017,"69,05"
30/06/2017,"70,36"
01/07/2017,"69,78"
02/07/2017,"69,33"
03/07/2017,"68,84"
04/07/2017,"68,96"
05/07/2017,"69,01"
06/07/2017,"69,47"
07/07/2017,"69,75"
08/07/2017,"68,9"
09/07/2017,"68,14"
10/07/2017,"67,29"
11/07/2017,"67,67"
12/07/2017,"67,27"
13/07/2017,"66,37"
14/07/2017,"67,18"
15/07/2017,"67,63"
16/07/2017,"68,09"
17/07/2017,"68,57"
18/07/2017,"68,86"
19/07/2017,"68,76"
20/07/2017,"69,55"
21/07/2017,"69,14"
22/07/2017,"69,12"
23/07/2017,"69,08"
24/07/2017,69
25/07/2017,"69,55"
26/07/2017,"69,02"
27/07/2017,"70,5"
28/07/2017,"70,22"
29/07/2017,"70,34"
30/07/2017,"70,44"
31/07/2017,"70,5"
01/08/2017,"71,17"
02/08/2017,"71,75"
03/08/2017,"71,55"
04/08/2017,"70,99"
05/08/2017,"71,11"
06/08/2017,"71,19"
07/08/2017,"71,22"
08/08/2017,"71,91"
09/08/2017,"71,82"
10/08/2017,"69,26"
11/08/2017,"69,24"
12/08/2017,"68,98"
13/08/2017,"68,72"
14/08/2017,"68,5"
15/08/2017,"67,68"
16/08/2017,"67,55"
17/08/2017,"67,45"
18/08/2017,"67,79"
19/08/2017,"68,09"
20/08/2017,"68,4"
21/08/2017,"68,71"
22/08/2017,"68,88"
23/08/2017,"69,6"
24/08/2017,"70,17"
25/08/2017,"68,61"
26/08/2017,"69,28"
27/08/2017,"69,8"
28/08/2017,"70,33"
29/08/2017,"70,56"
30/08/2017,"71,47"
31/08/2017,"71,48"
01/09/2017,"72,55"
02/09/2017,"73,19"
03/09/2017,"73,86"
04/09/2017,"74,53"
05/09/2017,"75,26"
06/09/2017,"75,26"
07/09/2017,"75,03"
08/09/2017,"75,59"
09/09/2017,"74,84"
10/09/2017,"74,19"
11/09/2017,"73,71"
12/09/2017,"70,71"
13/09/2017,"69,98"
14/09/2017,"69,78"
15/09/2017,"70,13"
16/09/2017,"70,2"
17/09/2017,"70,28"
18/09/2017,"70,41"
19/09/2017,"69,98"
20/09/2017,"70,04"
21/09/2017,"69,04"
22/09/2017,"69,09"
23/09/2017,"69,41"
24/09/2017,"69,71"
25/09/2017,"70,09"
26/09/2017,"69,38"
27/09/2017,"69,28"
28/09/2017,"69,6"
29/09/2017,"69,08"
30/09/2017,"68,81"
01/10/2017,"68,52"
02/10/2017,"68,2"
03/10/2017,"68,15"
04/10/2017,"69,43"
05/10/2017,"68,9"
06/10/2017,"69,47"
07/10/2017,"69,46"
08/10/2017,"69,5"
09/10/2017,"69,58"
10/10/2017,"68,95"
11/10/2017,"68,73"
12/10/2017,"67,84"
13/10/2017,"68,62"
14/10/2017,"68,22"
15/10/2017,"67,9"
16/10/2017,"67,53"
17/10/2017,"67,77"
18/10/2017,"67,63"
19/10/2017,"67,31"
20/10/2017,"66,88"
21/10/2017,"67,87"
22/10/2017,"68,75"
23/10/2017,"69,72"
24/10/2017,"69,54"
25/10/2017,"69,31"
26/10/2017,"68,19"
27/10/2017,"68,2"
28/10/2017,"68,35"
29/10/2017,"68,48"
30/10/2017,"68,64"
31/10/2017,"68,38"
01/11/2017,"68,17"
02/11/2017,"69,08"
03/11/2017,"68,72"
04/11/2017,"68,76"
05/11/2017,"68,78"
06/11/2017,"68,85"
07/11/2017,"68,07"
08/11/2017,"68,63"
09/11/2017,"68,29"
10/11/2017,"69,05"
11/11/2017,"68,95"
12/11/2017,"68,91"
13/11/2017,"68,88"
14/11/2017,"68,6"
15/11/2017,"68,81"
16/11/2017,"69,21"
17/11/2017,"69,78"
18/11/2017,"70,28"
19/11/2017,"70,79"
20/11/2017,"71,37"
21/11/2017,"70,9"
22/11/2017,"70,74"
23/11/2017,"71,49"
24/11/2017,"72,23"
25/11/2017,"72,22"
26/11/2017,"72,26"
27/11/2017,"72,15"
28/11/2017,"74,05"
29/11/2017,"75,52"
30/11/2017,"75,04"
01/12/2017,"75,43"
02/12/2017,"75,27"
03/12/2017,"75,15"
04/12/2017,"75,03"
05/12/2017,"74,96"
06/12/2017,"75,17"
07/12/2017,"74,23"
08/12/2017,"73,72"
09/12/2017,"73,5"
10/12/2017,"73,26"
11/12/2017,73
12/12/2017,"72,91"
13/12/2017,"74,13"
14/12/2017,"75,33"
15/12/2017,"75,92"
16/12/2017,"75,64"
17/12/2017,"75,42"
18/12/2017,"75,2"
19/12/2017,"75,03"
20/12/2017,"75,71"
21/12/2017,"77,94"
22/12/2017,"77,87"
23/12/2017,"77,78"
24/12/2017,"77,7"
25/12/2017,"77,63"
26/12/2017,"77,43"
27/12/2017,"78,95"
28/12/2017,"78,8"
29/12/2017,"78,63"
30/12/2017,"78,36"
31/12/2017,"78,1"
01/01/2018,"77,84"
02/01/2018,"77,5"
03/01/2018,"78,11"
04/01/2018,"79,25"
05/01/2018,"78,01"
06/01/2018,"78,12"
07/01/2018,"78,14"
08/01/2018,"78,14"
09/01/2018,"78,35"
10/01/2018,"79,65"
11/01/2018,"82,65"
12/01/2018,"81,68"
13/01/2018,"81,67"
14/01/2018,"81,61"
15/01/2018,"81,55"
16/01/2018,"81,43"
17/01/2018,"82,14"
18/01/2018,"82,63"
19/01/2018,"83,42"
20/01/2018,"83,34"
21/01/2018,"83,33"
22/01/2018,"83,41"
23/01/2018,"82,26"
24/01/2018,"82,27"
25/01/2018,"81,88"
26/01/2018,"80,48"
27/01/2018,"79,79"
28/01/2018,"79,06"
29/01/2018,"78,36"
30/01/2018,"77,03"
31/01/2018,"77,28"
01/02/2018,"78,35"
02/02/2018,"77,3"
03/02/2018,"77,09"
04/02/2018,"76,83"
05/02/2018,"76,57"
06/02/2018,"76,19"
07/02/2018,"75,96"
08/02/2018,"76,62"
09/02/2018,"76,68"
10/02/2018,"76,59"
11/02/2018,"76,52"
12/02/2018,"76,45"
13/02/2018,"76,38"
14/02/2018,"75,6"
15/02/2018,"75,41"
16/02/2018,"75,72"
17/02/2018,"76,2"
18/02/2018,"76,66"
19/02/2018,"77,13"
20/02/2018,"77,51"
21/02/2018,"78,91"
22/02/2018,"80,54"
23/02/2018,"81,45"
24/02/2018,"81,48"
25/02/2018,"81,59"
26/02/2018,"81,7"
27/02/2018,"81,76"
28/02/2018,"81,65"
01/03/2018,"82,57"
02/03/2018,"82,72"
03/03/2018,"83,59"
04/03/2018,"84,41"
05/03/2018,"85,41"
06/03/2018,"83,84"
07/03/2018,"84,2"
08/03/2018,"85,12"
09/03/2018,"84,52"
10/03/2018,"84,12"
11/03/2018,"83,7"
12/03/2018,"83,28"
13/03/2018,"82,98"
14/03/2018,"83,44"
15/03/2018,"83,53"
16/03/2018,"82,85"
17/03/2018,"82,38"
18/03/2018,"81,89"
19/03/2018,"81,23"
20/03/2018,"83,08"
21/03/2018,"82,59"
22/03/2018,"82,15"
23/03/2018,"81,83"
24/03/2018,"81,83"
25/03/2018,"81,81"
26/03/2018,"81,78"
27/03/2018,"82,02"
28/03/2018,"80,74"
29/03/2018,"81,46"
30/03/2018,"81,31"
31/03/2018,"81,22"
01/04/2018,"81,13"
02/04/2018,"80,97"
03/04/2018,"82,02"
04/04/2018,"79,64"
05/04/2018,"82,57"
06/04/2018,"82,54"
07/04/2018,"82,67"
08/04/2018,"82,81"
09/04/2018,"82,91"
10/04/2018,"83,53"
11/04/2018,"83,83"
12/04/2018,"83,69"
13/04/2018,"83,41"
14/04/2018,"83,37"
15/04/2018,"83,3"
16/04/2018,"83,25"
17/04/2018,"83,13"
18/04/2018,"82,74"
19/04/2018,"82,97"
20/04/2018,"85,47"
21/04/2018,"84,54"
22/04/2018,"83,87"
23/04/2018,"83,19"
24/04/2018,"82,26"
25/04/2018,"84,76"
26/04/2018,"84,99"
27/04/2018,"85,33"
28/04/2018,"85,1"
29/04/2018,"84,91"
30/04/2018,"84,68"
01/05/2018,"85,12"
02/05/2018,"85,01"
03/05/2018,"84,45"
04/05/2018,"86,35"
05/05/2018,"86,12"
06/05/2018,"86,04"
07/05/2018,"85,99"
08/05/2018,"85,38"
09/05/2018,"85,86"
10/05/2018,"84,56"
11/05/2018,"84,62"
12/05/2018,"84,31"
13/05/2018,"84,02"
14/05/2018,"83,7"
15/05/2018,"83,76"
16/05/2018,"84,35"
17/05/2018,"85,03"
18/05/2018,"86,55"
19/05/2018,"87,08"
20/05/2018,"87,68"
21/05/2018,"88,42"
22/05/2018,"87,35"
23/05/2018,"86,96"
24/05/2018,"87,46"
25/05/2018,"89,21"
26/05/2018,"90,14"
27/05/2018,"91,12"
28/05/2018,"92,1"
29/05/2018,"93,21"
30/05/2018,"92,49"
31/05/2018,"93,15"
01/06/2018,"93,3"
02/06/2018,"92,82"
03/06/2018,"92,4"
04/06/2018,"92,1"
05/06/2018,"89,84"
06/06/2018,"90,95"
07/06/2018,"93,72"
08/06/2018,"94,94"
09/06/2018,"94,81"
10/06/2018,"94,8"
11/06/2018,"94,75"
12/06/2018,"95,21"
13/06/2018,"93,81"
14/06/2018,"93,41"
15/06/2018,"90,72"
16/06/2018,"89,59"
17/06/2018,"88,35"
18/06/2018,"87,32"
19/06/2018,"83,32"
20/06/2018,"83,21"
21/06/2018,"83,21"
22/06/2018,"85,43"
23/06/2018,"85,47"
24/06/2018,"85,67"
25/06/2018,"85,94"
26/06/2018,"85,04"
27/06/2018,"85,75"
28/06/2018,"84,93"
29/06/2018,"85,38"
30/06/2018,"85,06"
01/07/2018,"84,79"
02/07/2018,"84,5"
03/07/2018,"84,54"
04/07/2018,"84,24"
05/07/2018,"83,73"
06/07/2018,"86,38"
07/07/2018,"86,52"
08/07/2018,"86,83"
09/07/2018,"87,16"
10/07/2018,"87,5"
11/07/2018,"85,24"
12/07/2018,"89,24"
13/07/2018,"88,9"
14/07/2018,"88,9"
15/07/2018,"88,9"
16/07/2018,"88,88"
17/07/2018,"89,2"
18/07/2018,"88,83"
19/07/2018,"88,3"
20/07/2018,"87,74"
21/07/2018,"87,68"
22/07/2018,"87,58"
23/07/2018,"87,47"
24/07/2018,"87,32"
25/07/2018,"88,8"
26/07/2018,"89,03"
27/07/2018,"89,06"
28/07/2018,"89,37"
29/07/2018,"89,66"
30/07/2018,"89,95"
31/07/2018,"90,28"
01/08/2018,"89,06"
02/08/2018,"89,44"
03/08/2018,"88,67"
04/08/2018,"88,7"
05/08/2018,"88,68"
06/08/2018,"88,69"
07/08/2018,"88,22"
08/08/2018,"87,39"
09/08/2018,"87,26"
10/08/2018,"85,86"
11/08/2018,85
12/08/2018,"84,11"
13/08/2018,"83,14"
14/08/2018,"83,41"
15/08/2018,"81,08"
16/08/2018,"82,13"
17/08/2018,"81,75"
18/08/2018,"82,24"
19/08/2018,"82,66"
20/08/2018,"83,1"
21/08/2018,"83,5"
22/08/2018,"82,52"
23/08/2018,"81,73"
24/08/2018,"81,81"
25/08/2018,"82,4"
26/08/2018,"82,95"
27/08/2018,"83,52"
28/08/2018,"83,81"
29/08/2018,"82,97"
30/08/2018,"82,42"
31/08/2018,"82,31"
01/09/2018,"82,42"
02/09/2018,"82,51"
03/09/2018,"82,6"
04/09/2018,"82,78"
05/09/2018,"81,71"
06/09/2018,"81,38"
07/09/2018,"82,13"
08/09/2018,"82,69"
09/09/2018,"83,25"
10/09/2018,"83,93"
11/09/2018,"83,03"
12/09/2018,"82,76"
13/09/2018,"81,62"
14/09/2018,"81,9"
15/09/2018,"81,7"
16/09/2018,"81,52"
17/09/2018,"81,51"
18/09/2018,"79,15"
19/09/2018,"79,63"
20/09/2018,"79,07"
21/09/2018,"79,28"
22/09/2018,"79,12"
23/09/2018,"78,99"
24/09/2018,"78,73"
25/09/2018,"80,41"
26/09/2018,79
27/09/2018,"78,12"
28/09/2018,"76,76"
29/09/2018,"76,81"
30/09/2018,"76,75"
01/10/2018,"76,7"
02/10/2018,"76,58"
03/10/2018,"76,85"
04/10/2018,"76,39"
05/10/2018,"76,49"
06/10/2018,"76,97"
07/10/2018,"77,41"
08/10/2018,"77,94"
09/10/2018,"77,4"
10/10/2018,"76,8"
11/10/2018,"76,81"
12/10/2018,"78,37"
13/10/2018,"78,4"
14/10/2018,"78,54"
15/10/2018,"78,72"
16/10/2018,"78,33"
17/10/2018,"77,92"
18/10/2018,"78,05"
19/10/2018,"77,92"
20/10/2018,"78,61"
21/10/2018,"79,25"
22/10/2018,"80,02"
23/10/2018,"78,99"
24/10/2018,"77,07"
25/10/2018,"77,68"
26/10/2018,"78,53"
27/10/2018,"78,01"
28/10/2018,"77,6"
29/10/2018,"77,17"
30/10/2018,"76,9"
31/10/2018,"76,86"
01/11/2018,"79,03"
02/11/2018,"78,79"
03/11/2018,"78,79"
04/11/2018,"78,78"
05/11/2018,"78,87"
06/11/2018,"77,43"
07/11/2018,"78,96"
08/11/2018,"79,01"
09/11/2018,"78,09"
10/11/2018,"77,54"
11/11/2018,"76,96"
12/11/2018,"76,38"
13/11/2018,"75,86"
14/11/2018,"76,39"
15/11/2018,"76,25"
16/11/2018,"76,12"
17/11/2018,"76,03"
18/11/2018,"75,94"
19/11/2018,"75,88"
20/11/2018,"75,27"
21/11/2018,"76,51"
22/11/2018,"75,71"
23/11/2018,"74,92"
24/11/2018,"75,8"
25/11/2018,"76,55"
26/11/2018,"77,4"
27/11/2018,"76,77"
